lcns_no,addr
20240137740,서울특별시 서초구 방배로 199(지하1층 방배동)
20240137832,서울특별시 서초구 효령로55길 39(1층 3호 서초동)
20240137944,서울특별시 서초구 강남대로97길 23(1층 잠원동)
20240138039,서울특별시 서초구 나루터로 61(1층 잠원동)
20240138081,서울특별시 서초구 사임당로 157(릿타워 1층 서초동)
20240138132,"서울특별시 서초구 서초중앙로24길 22(1층,2층 서초동)"
20240138149,서울특별시 서초구 강남대로 465(1층 서초동)
20240138249,서울특별시 서초구 동광로 92(1층 방배동)
20240138301,서울특별시 서초구 언남10길 30(양재빌딩 1층 양재동)
20240138376,서울특별시 서초구 서초대로74길 11(지하2층 서초동)
20240138389,서울특별시 서초구 잠원로 51(킴스클럽 강남점 지하1층 식품관 잠원동)
20240138568,서울특별시 서초구 방배로 91(1층 방배동)
20240144073,서울특별시 강남구 개포로 265(개포동 메디시스빌딩 지상1층 108호 개포동)
20240144151,서울특별시 강남구 삼성로 548(지상1층 삼성동)
20240144296,서울특별시 강남구 밤고개로21길 69(엔투셀빌딩 지상1층 101호 율현동)
20240144308,서울특별시 강남구 테헤란로87길 58(컨벤션별관 지하2층 2A09호 삼성동)
20240144319,"서울특별시 강남구 논현로114길 14(지상1층,지하1층 논현동)"
20240144328,서울특별시 강남구 압구정로 459(한솥빌딩 지상1층 청담동)
20240144353,서울특별시 강남구 남부순환로359길 10(지상1층 도곡동)
20240144455,서울특별시 강남구 선릉로63길 7(지상1층 1호 역삼동)
20240144519,서울특별시 강남구 선릉로93길 18(지상2층 역삼동)
20240144563,"서울특별시 강남구 도산대로46길 21(지하1층 B125호 논현동, 한진로즈힐아파트)"
20240144744,서울특별시 강남구 테헤란로 517(현대백화점 10층 삼성동)
20240144752,"서울특별시 강남구 강남대로 324(역삼디오슈페리움 지상1층 101호,103호 역삼동)"
20240145008,서울특별시 강남구 밤고개로21길 71(지상1층 율현동)
20240145353,서울특별시 강남구 논현로 429(C and C빌딩 2층 201호 역삼동)
20240145372,서울특별시 강남구 도산대로92길 6(삼성빌딩 지상1층 107호 청담동)
20240145394,"서울특별시 강남구 강남대로 328(강남역 쉐르빌 지상2층 201호,202호,203호 역삼동)"
20240145468,서울특별시 강남구 봉은사로51길 3-3(지상1층 202호 논현동)
20240145496,서울특별시 강남구 테헤란로4길 6(강남역 센트럴 푸르지오 시티 지하1층 B119호 역삼동)
20240145758,서울특별시 강남구 테헤란로 231(더샵스앳센터필드 지상2층 E208호 역삼동)
20240145900,"서울특별시 강남구 테헤란로 428(지상1층 207호,208호 대치동, 테헤란로 대우 아이빌)"
20240145956,서울특별시 강남구 테헤란로 115(서림빌딩 지상1층 역삼동)
20240146012,서울특별시 강남구 논현로 552(문화빌딩 지상2층 203호 역삼동)
20240146022,서울특별시 강남구 삼성로100길 14(지상1층 삼성동)
20240146085,서울특별시 강남구 선릉로129길 13(2층 논현동)
20240146090,"서울특별시 강남구 언주로113길 22(지상1,2층 논현동)"
20240146371,서울특별시 강남구 학동로 325(대명빌딩 지상1층 논현동)
20240146528,서울특별시 강남구 강남대로 324(역삼디오슈페리움 지하1층 역삼동)
20240146541,서울특별시 강남구 선릉로76길 5-11(지상1층 101호 대치동)
20240146630,서울특별시 강남구 논현로85길 5-7(지상1층 역삼동)
20240146652,서울특별시 강남구 남부순환로 2728(유일빌딩 지상1층 102호 도곡동)
20240146653,서울특별시 강남구 강남대로152길 19(2층 신사동)
20240146657,서울특별시 강남구 언주로134길 9(지상1층 논현동)
20240146672,서울특별시 강남구 남부순환로363길 16(지상1층 102호 도곡동)
20240146674,서울특별시 강남구 압구정로 343(갤러리아백화점 WEST점 5층 압구정동)
20240146700,"서울특별시 강남구 도곡로3길 26(1층 106,107호 역삼동, 역삼한스빌아파트)"
20240146788,서울특별시 강남구 압구정로 432(2층 청담동)
20240146928,서울특별시 강남구 테헤란로 201(아주빌딩 지상1층 역삼동)
20240146957,서울특별시 강남구 테헤란로 517(현대백화점 지하 1층 삼성동)
20240147163,서울특별시 강남구 선릉로112길 87(명인빌딩 지상1층 102호 삼성동)
20240147200,서울특별시 강남구 도산대로 329(지상1층~2층 신사동)
20240147260,서울특별시 강남구 도곡로 401(롯데백화점 지하1층 대치동)
20240147445,서울특별시 강남구 테헤란로 517(현대백화점 지상1층 삼성동)
20240147452,서울특별시 강남구 테헤란로87길 36(도심공항타워 지하1층 B02호 삼성동)
20240147457,서울특별시 강남구 테헤란로87길 36(도심공항타워 지하1층 B09호 삼성동)
20240147460,서울특별시 강남구 테헤란로87길 36(도심공항타워 지하1층 B07호 삼성동)
20240147480,서울특별시 강남구 테헤란로87길 36(도심공항타워 지하1층 B01호 삼성동)
20240147489,서울특별시 강남구 테헤란로87길 36(도심공항타워 지하1층 B12호 삼성동)
20240147490,서울특별시 강남구 테헤란로87길 36(도심공항타워 지하1층 B05호 삼성동)
20240147503,서울특별시 강남구 삼성로85길 33(지상1층 105호 대치동)
20240147505,서울특별시 강남구 도곡로 401(롯데백화점 B1층 대치동)
20240147511,서울특별시 강남구 테헤란로87길 36(도심공항타워 지하1층 B10호 삼성동)
20240147512,서울특별시 강남구 테헤란로 152(강남파이낸스센터 B1층 P3호 역삼동)
20240147514,서울특별시 강남구 테헤란로87길 36(도심공항타워 지하1층 B03호 삼성동)
20240147518,서울특별시 강남구 테헤란로87길 36(도심공항타워 지하1층 B04호 삼성동)
20240147558,서울특별시 강남구 논현로85길 70(지상1층 101호 역삼동)
20240147691,"서울특별시 강남구 언주로 123(상가동 지상1층 103호 도곡동, 개포한신아파트)"
20240147697,서울특별시 강남구 테헤란로87길 36(도심공항타워 지하1층 B11호 삼성동)
20240147732,서울특별시 강남구 강남대로 584(성일빌딩 지상1층 논현동)
20240147804,서울특별시 강남구 논현로167길 11(지상1층 102호 신사동)
20240147828,서울특별시 강남구 도곡로 401(롯데백화점 지하1층 일부호 대치동)
20240147879,서울특별시 강남구 테헤란로 517(현대백화점 10층 삼성동)
20240147911,서울특별시 강남구 학동로20길 16(지상1층 102호 논현동)
20240147952,서울특별시 강남구 강남대로 428(만이빌딩 지상3층 2-303호 역삼동)
20240147975,"서울특별시 강남구 테헤란로 205(역삼빌딩 지하1층,지상1층2층 역삼동)"
20240148036,서울특별시 강남구 강남대로94길 10(1층 역삼동)
20240148225,서울특별시 강남구 양재대로33길 22(지하1층 일원동)
20240148416,서울특별시 강남구 테헤란로 521(파르나스타워 지하1층 F-17호 삼성동)
20240148423,서울특별시 강남구 선릉로155길 29(1층 102호 신사동)
20240148508,서울특별시 강남구 논현로 508(GS강남타워 1층 역삼동)
20240148509,서울특별시 강남구 도곡로33길 8(103호 역삼동)
20240148592,서울특별시 강남구 언주로 615(논현 아이파크 103동 지하1층 B101호 논현동)
20240148691,서울특별시 강남구 테헤란로 517(현대백화점 지하1층 삼성동)
20240148693,서울특별시 강남구 압구정로 343(갤러리아백화점 명품관 WEST 지하1층 압구정동)
20240154055,서울특별시 송파구 토성로 25(1층 101호 풍납동)
20240154211,서울특별시 송파구 올림픽로 240(롯데월드 매직아일랜드 1층 잠실동)
20240154397,"서울특별시 송파구 올림픽로 240(롯데월드 매직아일랜드동 MI1F04 1,2층 잠실동)"
20240154495,"서울특별시 송파구 올림픽로35가길 16(홈플러스 잠실점 3층 X5.5, YC호 신천동)"
20240154522,서울특별시 송파구 올림픽로 240(롯데월드 쇼핑몰동 B1층 23호 잠실동)
20240154525,서울특별시 송파구 백제고분로 217(한샘잠실전시장 1층 삼전동)
20240154528,서울특별시 송파구 동남로 460(1층 방이동)
20240154544,서울특별시 송파구 양재대로 932(가락동 농수산물도매시장 가락몰 1관 3층 001-1호 가락동)
20240154756,"서울특별시 송파구 백제고분로 459(1,2층 방이동)"
20240154767,서울특별시 송파구 올림픽로 240(롯데백화점 잠실점 지하1층 잠실동)
20240154847,서울특별시 송파구 올림픽로 300(에비뉴엘 월드타워점 6층 신천동)
20240155100,"서울특별시 송파구 올림픽로 300(롯데월드몰 5,6층 신천동)"
20240155147,서울특별시 송파구 가락로16길 2-10(지하1층 1호 석촌동)
20240155148,서울특별시 송파구 가락로16길 2-10(지하1층 2호 석촌동)
20240155149,서울특별시 송파구 가락로16길 2-10(지하1층 3호 석촌동)
20240155150,서울특별시 송파구 가락로16길 2-10(지하1층 4호 석촌동)
20240155151,서울특별시 송파구 가락로16길 2-10(지하1층 5호 석촌동)
20240155152,서울특별시 송파구 가락로16길 2-10(지하1층 6호 석촌동)
20240155178,서울특별시 송파구 올림픽로 240(롯데월드 아이스가든 어드벤처동 지하3층 잠실동)
20240155219,서울특별시 송파구 올림픽로 240(롯데월드 쇼핑몰동 지하1층 6호 잠실동)
20240155359,서울특별시 송파구 오금로 105(덕림빌딩 4층 방이동)
20240155415,서울특별시 송파구 올림픽로 300(롯데월드타워앤드롯데월드몰 지하1층 신천동)
20240155442,서울특별시 송파구 올림픽로 240(롯데월드 지하1층 잠실동)
20240155474,서울특별시 송파구 가락로16길 4(대흥빌딩 1층 103호 석촌동)
20240155505,서울특별시 송파구 양재대로 932(가락몰 3관 편의시설 1층 001-1호 가락동)
20240155563,서울특별시 송파구 올림픽로 300(롯데월드몰 5층 신천동)
20240155714,"서울특별시 송파구 석촌호수로 258(1층 102호 송파동, 잠실 아르누보 팰리스)"
20240155768,서울특별시 송파구 백제고분로 217(LOTTE GRS 79 SQUARE 지하1층 삼전동)
20240155785,서울특별시 송파구 충민로 66(NC백화점 송파점 패션관동 7층 F-7040호 문정동)
20240155908,서울특별시 송파구 올림픽로 240(롯데월드 어드벤처 회전목마 인근 1층 잠실동)
20240155964,서울특별시 송파구 송파대로48길 17(1층 송파동)
20240155967,서울특별시 송파구 올림픽로 240(롯데월드 어드벤처 1층 10호 잠실동)
20240155986,서울특별시 송파구 올림픽로 240(잠실롯데백화점 내 밸런티 지하1층 잠실동)
20240156128,서울특별시 송파구 백제고분로48길 23(1층 방이동)
20240156208,서울특별시 송파구 백제고분로7길 6-15(금석빌딩 1층 잠실동)
20240156246,서울특별시 송파구 올림픽로 240(롯데백화점 잠실점 지하1층 잠실동)
20240156260,"서울특별시 송파구 백제고분로51길 7(1층 105,106,107,108호 방이동, 잠실엘퍼스트오피스텔)"
20240156300,서울특별시 송파구 백제고분로40길 10(지층 1호 석촌동)
20240156464,"서울특별시 송파구 동남로 317(1층 105호 오금동, 한두리타워)"
20240156474,서울특별시 송파구 충민로 66(현대아울렛 가든파이브점 지하1층 문정동)
20240156512,서울특별시 송파구 거마로22길 5(1층 102호 마천동)
20240156541,서울특별시 송파구 송파대로 373(1층 석촌동)
20240161219,서울특별시 강동구 성안로 17(정안빌딩 1층 성내동)
20240161409,서울특별시 강동구 천호대로 1005(현대백화점 11층 천호동)
20240161423,"서울특별시 강동구 올림픽로 664(1층 104,105호 천호동, 대우 한강 베네시티)"
20240161493,서울특별시 강동구 고덕비즈밸리로 26(강동U1센터 1층 B-106호 고덕동)
20240161714,"서울특별시 강동구 양재대로 1625(숨결TOWER 1층 101,102,103호 천호동)"
20240161877,서울특별시 강동구 아리수로76길 17(1층 고덕동)
20240161983,서울특별시 강동구 천호대로 1005(현대백화점 12층 천호동)
20240162027,서울특별시 강동구 천호대로 1005(현대백화점 지2층 천호동)
20240162113,서울특별시 강동구 천호대로 1005(현대백화점 지2층 천호동)
20240162157,서울특별시 강동구 올림픽로 786(1층 104호 암사동)
20240162164,서울특별시 강동구 올림픽로48길 31-31(지인빌딩 1층 성내동)
20240162219,서울특별시 강동구 양재대로89가길 34(천지빌딩 2층 성내동)
20240162225,"서울특별시 강동구 아리수로 419(강일리슈빌에스 1층 101,102호 강일동)"
20240162227,서울특별시 강동구 천호대로 1005(현대백화점 지2층 천호동)
20240162283,서울특별시 강동구 천호대로 1128(웰빙메디컬빌딩 1층 107호 성내동)
20240162413,"서울특별시 강동구 양재대로 1549(삼정빌딩 1층 105,106호 천호동)"
20240162447,서울특별시 강동구 천호대로157길 11(1층 천호동)
20240162507,서울특별시 강동구 천호대로 1024(힐스테이트 천호역 젠트리스 1층 138호 성내동)
20240162534,서울특별시 강동구 천호대로177길 48(1층 길동)
20240162548,서울특별시 강동구 천호대로 1024(힐스테이트 천호역 젠트리스 지1층 B101~B108호 성내동)
20240162655,서울특별시 강동구 양재대로89길 17(1층 성내동)
20240162665,서울특별시 강동구 동남로81길 94(1층 고덕동)
20240162687,서울특별시 강동구 양재대로 1360(스테이션5동 지2층 B217호 둔촌동)
20240169192,부산광역시 중구 중앙대로 2(롯데백화점광복점 지하1층 중앙동7가)
20240169196,부산광역시 중구 백산길 17(1층 동광동3가)
20240169197,부산광역시 중구 중앙대로 2(롯데마트 광복점 지상6층 중앙동7가)
20240169263,부산광역시 중구 충장대로9번길 32-1(지상1층 중앙동4가)
20240169285,부산광역시 중구 중앙대로 2(롯데백화점광복점 지상4층 중앙동7가)
20240169399,부산광역시 중구 중앙대로 2(롯데백화점광복점 지상10층 중앙동7가)
20240169432,부산광역시 중구 중앙대로 2(롯데백화점광복점 아쿠아몰 지하1층 중앙동7가)
20240172052,"부산광역시 서구 대영로 54(1층 103호 일부호 서대신동1가, 대신메디컬센터)"
20240172101,부산광역시 서구 구덕로194번길 24-1(1층 토성동2가)
20240172121,부산광역시 서구 등대로 27(윈덤 그랜드 부산 27층 암남동)
20240172149,부산광역시 서구 등대로 9(301동 1층 103호 암남동)
20240174101,부산광역시 동구 고관로 79(1층 수정동)
20240174119,부산광역시 동구 초량로16번길 6(2층 초량동)
20240174120,부산광역시 동구 중앙대로286번길 9(녹원빌딩 101호 초량동)
20240174147,부산광역시 동구 중앙대로226번길 3-2(2층 초량동)
20240174153,부산광역시 동구 범일로 125(현대백화점 부산점 지하 2층 범일동)
20240174157,부산광역시 동구 범일로 125(현대백화점 부산점 4층 범일동)
20240174165,부산광역시 동구 범일로 125(현대백화점 부산점 지하2층 범일동)
20240174184,부산광역시 동구 범일로 125(커넥트현대 지하2층 범일동)
20240176011,부산광역시 영도구 태종로 388(1층 청학동)
20240176064,부산광역시 영도구 영선대로 63-1(1층 영선동3가)
20240176079,부산광역시 영도구 태종로 125-2(1층 영선동1가)
20240176234,부산광역시 영도구 해양로247번길 35(1층 동삼동)
20240176247,부산광역시 영도구 와치로 199-9(1층 동삼동)
20240178075,부산광역시 부산진구 당감로34번길 36(1층 당감동)
20240178098,부산광역시 부산진구 부전로95번길 23(2층 부전동)
20240178270,부산광역시 부산진구 거제대로60번길 51(1층 양정동)
20240178351,"부산광역시 부산진구 동천로 73(디에스타워 1층, 2층 부전동)"
20240178353,부산광역시 부산진구 골드테마길 36(1층 일부 범천동)
20240178459,"부산광역시 부산진구 마철로 114(501동 101-1호 당감동, 서면비스타동원)"
20240178461,부산광역시 부산진구 연수로 2(1층 양정동)
20240178603,부산광역시 부산진구 서전로46번길 42(1층 전포동)
20240178614,"부산광역시 부산진구 동성로 50(상가1동 지하1층 6호 전포동, 서면아이파크아파트)"
20240178621,부산광역시 부산진구 서전로 63-1(2층 전포동)
20240178698,"부산광역시 부산진구 서면로 74(아이온시티빌딩 1층 F101호, F102호, F103호 부전동)"
20240178719,"부산광역시 부산진구 가야대로 613(1층 112호 가야동, 유림아파트)"
20240178724,부산광역시 부산진구 부전로 118(1층 부전동)
20240178781,"부산광역시 부산진구 가야대로 497(107동 1층 103호 개금동, 이진 젠시티 개금)"
20240178899,부산광역시 부산진구 당감서로98번길 29(1층 2호 부암동)
20240178960,부산광역시 부산진구 가야대로 772(롯데백화점부산본점 지하1층 일부호 부전동)
20240178962,부산광역시 부산진구 서면로 10(2층 203-206호 부전동)
20240179098,부산광역시 부산진구 당감로34번길 28(1층 당감동)
20240179162,부산광역시 부산진구 동평로235번길 23(다인상가 1층 102호 연지동)
20240179219,부산광역시 부산진구 가야대로 772(롯데백화점부산본점 지하2층 부전동)
20240182045,"부산광역시 동래구 명륜로 170(상가201동 1층 103호 명륜동, 명륜아이파크1단지)"
20240182058,부산광역시 동래구 충렬대로179번길 7(1층 명륜동)
20240182075,부산광역시 동래구 사직로 45(사직야구장 2층 B8호 사직동)
20240182092,부산광역시 동래구 사직로 45(사직야구장 C3호 사직동)
20240182123,"부산광역시 동래구 사직로 36(상가동 지1층 104호 사직동, 사직자이)"
20240182221,부산광역시 동래구 동래로79번길 15(1층 명륜동)
20240182402,부산광역시 동래구 사직로 45(사직야구장 2층 3호 사직동)
20240182460,부산광역시 동래구 연안로 57(효창빌딩 1층 안락동)
20240182571,부산광역시 동래구 충렬대로 455(지하2층 일부호 안락동)
20240182622,부산광역시 동래구 반송로 271(1층 명장동)
20240186024,부산광역시 남구 수영로334번길 56-3(1층 일부호 대연동)
20240186150,부산광역시 남구 못골로 87(4층 일부호 대연동)
20240186248,"부산광역시 남구 분포로 61(빌리브센트로 B동 B129,B130호 용호동)"
20240186424,부산광역시 남구 전포대로91번길 47(이마트 문현점 3층 문현동)
20240186436,부산광역시 남구 분포로 66-17(3층 용호동)
20240186457,부산광역시 남구 못골로 87(대연스퀘어 B동 104호 대연동)
20240186564,부산광역시 남구 수영로 36(1층 일부호 문현동)
20240189026,"부산광역시 북구 화명대로 32(105,106,107호 화명동)"
20240189267,부산광역시 북구 시랑로 72(1층 구포동)
20240189377,부산광역시 북구 학사로17번나길 21(하은빌딩 1층 102호 화명동)
20240189447,부산광역시 북구 금곡대로285번길 19(리버사이드빌딩 204호 화명동)
20240189490,부산광역시 북구 학사로 1(1층 101호 화명동)
20240189506,부산광역시 북구 상학로 3(1층 일부호 만덕동)
20240192029,부산광역시 해운대구 재송1로38번길 6(1층 일부호 재송동)
20240192060,"부산광역시 해운대구 달맞이길 30(랜드마크타워동 99층 일부호 중동, 엘시티)"
20240192307,부산광역시 해운대구 좌동순환로 473(해운대로데오아울렛 113호 중동)
20240192404,"부산광역시 해운대구 달맞이길 30(포디움동 3층 3004호 중동, 엘시티)"
20240192405,부산광역시 해운대구 중동1로 33-1(1층 일부호 중동)
20240192512,부산광역시 해운대구 해운대해변로 277(다옴빌딩 1층 일부호 중동)
20240192587,"부산광역시 해운대구 달맞이길 30(포디움동 2층 2021,2024호 중동, 엘시티)"
20240192599,"부산광역시 해운대구 센텀동로 25(123호 우동, 대우월드마크센텀아파트)"
20240192642,"부산광역시 해운대구 세실로 48(상가125,132호 좌동, 해운대삼정코아주상복합)"
20240192745,부산광역시 해운대구 해운대로 813(NC백화점 지하2층 일부호 좌동)
20240192830,부산광역시 해운대구 센텀동로 6(홈플러스 센텀시티점 1층 일부호 우동)
20240192849,부산광역시 해운대구 센텀동로 67(굿센텀 1층 우동)
20240192993,부산광역시 해운대구 마린시티3로 23(벽산이오렌지프라자 520호 우동)
20240193109,부산광역시 해운대구 해운대해변로237번길 12(소노문 해운대 20층 일부호 우동)
20240193310,부산광역시 해운대구 양운로80번길 10(1층 일부호 좌동)
20240193333,"부산광역시 해운대구 청사포로67번길 39(1,2층 중동)"
20240193405,부산광역시 해운대구 좌동순환로 505(센트럴메디타워 1층 103호 중동)
20240193571,부산광역시 해운대구 송정광어골로 80(지하1층 일부호 송정동)
20240193643,"부산광역시 해운대구 마린시티3로 23(벽산이오렌지프라자 2층 227,228호 우동)"
20240193697,부산광역시 해운대구 재반로118번길 14(2층 일부호 재송동)
20240193757,부산광역시 해운대구 좌동로10번길 15(1층 일부호 중동)
20240193781,"부산광역시 해운대구 달맞이길 30(포디움동 1층 1019호 중동, 엘시티)"
20240196025,"부산광역시 사하구 사하로 182(1층 101-1호 괴정동, IDS 아델하임)"
20240196326,"부산광역시 사하구 낙동대로549번길 29(303동 1층 302호 하단동, 청목미르피아아파트)"
20240196337,부산광역시 사하구 낙동대로535번길 47(1층 하단동)
20240200017,부산광역시 금정구 중앙대로 1718(2층 부곡동)
20240200044,부산광역시 금정구 서곡로20번길 121(3층 금사동)
20240200088,부산광역시 금정구 두실로15번길 90(A동 1층 구서동)
20240200112,부산광역시 금정구 무학송로 148(1층 부곡동)
20240200149,부산광역시 금정구 장전온천천로 95(1층 장전동)
20240200320,부산광역시 금정구 무학송로 128-1(1층 부곡동)
20240200391,부산광역시 금정구 금사로 68(1층 금사동)
20240200424,부산광역시 금정구 부곡로 130(1층 부곡동)
20240200513,부산광역시 금정구 구서로 17(덕원메디컬 1층 구서동)
20240203024,"부산광역시 강서구 명지국제6로 254(1층 일부, 2층 일부 명지동)"
20240203240,부산광역시 강서구 명지오션시티8로34번길 26(1층 명지동)
20240203288,부산광역시 강서구 명지오션시티8로30번길 11(1층 명지동)
20240203507,부산광역시 강서구 공항진입로 108(국제선여객터미널 2층 일부 대저2동)
20240203550,부산광역시 강서구 명지국제6로 168(스타필드 시티 명지점 1149호 명지동)
20240203578,"부산광역시 강서구 명지국제8로 230(106, 107호 명지동)"
20240203729,부산광역시 강서구 영강길17번가길 45(4층 일부 명지동)
20240205021,부산광역시 연제구 반송로 50-10(1층 연산동)
20240205072,부산광역시 연제구 아시아드대로 39(레이카운티 2단지 상가동 110호 거제동)
20240205101,"부산광역시 연제구 연수로 110(105동 3,4호 연산동, 연산 경동메르빌아파트)"
20240205133,"부산광역시 연제구 반송로 40(102동 101,102호 연산동, e편한세상 연산 더퍼스트)"
20240205202,"부산광역시 연제구 시청로31번길 22(1,2층 연산동)"
20240205309,부산광역시 연제구 법원남로9번길 17(연제청년창업나래센터 2층 일부호 거제동)
20240205411,부산광역시 연제구 거제천로 66(1층 연산동)
20240205443,"부산광역시 연제구 고분로13번길 25(205호 연산동, 연산동 쌍용아파트)"
20240205485,"부산광역시 연제구 안연로 33(상가C동 106호 연산동, 더샵 파크시티)"
20240205503,부산광역시 연제구 종합운동장로 7(홈플러스아시아드점 지하2층 거제동)
20240205532,"부산광역시 연제구 신촌로17번길 8(1층 104,105호 연산동, 시청역동원시티비스타)"
20240205608,부산광역시 연제구 신금로 12-1(1층 연산동)
20240208184,부산광역시 수영구 광안해변로 241(1~4층 민락동)
20240208231,부산광역시 수영구 광안로41번길 3(1층 광안동)
20240208247,부산광역시 수영구 구락로123번길 20(F1963 1동 1층 동쪽공간호 망미동)
20240208335,부산광역시 수영구 호암로29번길 59(1층 일부호 광안동)
20240208344,"부산광역시 수영구 수영로575번길 10(1층 103호 광안동, 광안 부백 자연애 아파트)"
20240208385,부산광역시 수영구 광안로61번가길 17(1층 민락동)
20240208447,"부산광역시 수영구 민락수변로17번길 56(2층 D1, D2호 민락동)"
20240208524,부산광역시 수영구 광남로 209(1층 민락동)
20240208584,부산광역시 수영구 수영로510번길 20(2층 광안동)
20240211307,부산광역시 사상구 사상로 201(서부시외버스터미널 본관동 2층 괘법동)
20240211349,"부산광역시 사상구 가야대로255번길 5(115동 102호 주례동, 주례롯데캐슬골드스마트)"
20240214055,부산광역시 기장군 기장읍 기장해안로 147(롯데몰 동부산점 3층 D302호)
20240214059,부산광역시 기장군 기장읍 기장해안로 147(롯데몰 동부산점 3층 D301호)
20240214089,부산광역시 기장군 일광읍 해빛5로 26(상가동 123호 이지더원2차 포레온)
20240214256,부산광역시 기장군 기장읍 기장해안로 108(112호)
20240214343,부산광역시 기장군 일광읍 해빛1로 99(104호)
20240214551,부산광역시 기장군 장안읍 정관로 1133(부산프리미엄아울렛 1600동 지하 2층 552호)
20240214553,부산광역시 기장군 일광읍 일광로 293(A동 1층)
20240214554,부산광역시 기장군 장안읍 정관로 1133(부산프리미엄아울렛 1600동 지하2층 551호)
20240214567,부산광역시 기장군 장안읍 정관로 1133(부산프리미엄아울렛 1600동 지하2층 544호)
20240214571,부산광역시 기장군 장안읍 정관로 1133(부산 프리미엄 아울렛 1600동 B2층 550호)
20240214572,부산광역시 기장군 장안읍 정관로 1133(부산프리미엄아울렛 1600동 B2층 542호)
20240214585,부산광역시 기장군 장안읍 정관로 1133(부산프리미엄아울렛 1600동 지하2층 547호)
20240214589,부산광역시 기장군 장안읍 정관로 1133(부산프리미엄아울렛 1600동 지하2층 540호)
20240214596,부산광역시 기장군 장안읍 정관로 1133(부산프리미엄아울렛 1600동 지하1층 658호)
20240214602,부산광역시 기장군 장안읍 정관로 1133(부산프리미엄아울렛 1600동 지하2층 535호)
20240214603,부산광역시 기장군 장안읍 정관로 1133(부산프리미엄아울렛 골프관동 2층 470호)
20240214699,부산광역시 기장군 장안읍 정관로 1133(부산 프리미엄 아울렛 1600동 B2층 536호)
20240219444,대구광역시 중구 동덕로 125(봄봄빌딩 1층 삼덕동2가)
20240219544,"대구광역시 중구 태평로 195(1,2층 태평로1가)"
20240219550,"대구광역시 중구 태평로 50(A동 102호 도원동, 힐스테이트 도원 센트럴)"
20240219567,대구광역시 중구 국채보상로131길 22(가동 1층 동인동2가)
20240219664,대구광역시 중구 달구벌대로 2085(동아쇼핑 10층 덕산동)
20240219726,대구광역시 중구 달구벌대로 2077(현대백화점 지하1층 계산동2가)
20240219746,대구광역시 중구 서성로14길 56(1층 대안동)
20240219765,"대구광역시 중구 명덕로 33(상가1동 지하1층 4호 남산동, 남산자이하늘채)"
20240219779,대구광역시 중구 달구벌대로 2077(현대백화점 지하1층 계산동2가)
20240219990,대구광역시 중구 동성로2길 12-9(1층 봉산동)
20240222233,대구광역시 동구 동부로 149(신세계동대구복합환승센터 지하1층 신천동)
20240222380,대구광역시 동구 동부로 149(신세계동대구복합환승센터 8층 신천동)
20240222480,"대구광역시 동구 아양로 190(1층 8,9호 효목동, 동보맨숀아파트)"
20240222507,대구광역시 동구 동부로 149(신세계동대구복합환승센터 8층 신천동)
20240222575,"대구광역시 동구 동대구로 590(303동 109호 신암동, 동대구역화성파크드림아파트)"
20240222613,대구광역시 동구 공항로50길 12(1층 지저동)
20240222615,"대구광역시 동구 경대로 126(307동 1층 2호 신암동, 해링턴플레이스동대구아파트)"
20240222627,대구광역시 동구 반야월로 32(1층 용계동)
20240222655,대구광역시 동구 동부로 149(신세계동대구복합환승센터 9층 신천동)
20240222713,대구광역시 동구 안심로51길 59(1층 서호동)
20240222714,대구광역시 동구 안심로51길 59(1층 서호동)
20240222725,대구광역시 동구 동부로 149(신세계동대구복합환승센터 지하1층 신천동)
20240222759,대구광역시 동구 동부로 149(신세계동대구복합환승센터 지하1층 신천동)
20240222766,대구광역시 동구 동부로 149(신세계동대구복합환승센터 지하1층 신천동)
20240222827,대구광역시 동구 신암남로23길 34(1층 신암동)
20240222926,대구광역시 동구 동부로 149(신세계동대구복합환승센터 지하1층 신천동)
20240223045,대구광역시 동구 과학로 8(1층 각산동)
20240223102,대구광역시 동구 반야월로24길 52(1층 율하동)
20240223185,대구광역시 동구 아양로 28(1층 신암동)
20240223194,"대구광역시 동구 경대로 126(305동 1층 4호 신암동, 해링턴플레이스동대구아파트)"
20240223277,대구광역시 동구 신서로 77(1층 신서동)
20240226019,"대구광역시 서구 문화로 230(302동 110호 평리동, 서대구역반도유보라센텀)"
20240226195,"대구광역시 서구 고성로 33(402동 1층 104호 원대동3가, 서대구센트럴자이)"
20240226243,대구광역시 서구 서대구로 122(1층 평리동)
20240226279,대구광역시 서구 평리로 164(1층 중리동)
20240226285,"대구광역시 서구 문화로 230(301동 1층 115호 평리동, 서대구역반도유보라센텀)"
20240226329,"대구광역시 서구 문화로 150(상가 5113동 1호 평리동, 서대구역센텀화성파크드림)"
20240230020,대구광역시 남구 중앙대로51길 37-1(1층 대명동)
20240230099,대구광역시 남구 장전3길 148(1층 대명동)
20240230125,대구광역시 남구 중앙대로47길 5(1층 대명동)
20240230138,대구광역시 남구 이천로12길 13-2(1층 봉덕동)
20240230361,대구광역시 남구 자유1길 43-1(1층 대명동)
20240233246,대구광역시 북구 대불로5길 11(1층 산격동)
20240233304,대구광역시 북구 성북로 62(가동 1층 침산동)
20240233424,대구광역시 북구 내곡로 75(105호 사수동)
20240233560,대구광역시 북구 서변로3길 47-12(주4동 1층 서변동)
